country	source	carrier	mcc	mnc	apn	type	protocol	roaming_protocol	user	password	authtype	mmsc	mmsproxy	mmsport	proxy	port	carrier_id	mvno_type	mvno_match_data	carrier_enabled	user_visible	user_editable	network_type_bitmask	bearer_bitmask
UG	AOSP	Orange Internet UG	641	14	orange.ug	default,ia											1756							
UG	AOSP	Orange MMS	641	14	orangemms	mms						http://mms/					1756							
UG	LineageOS	Orange MMS	641	14	orangemms	mms						http://10.201.20.5	10.201.20.4	9201										
UG	LineageOS	ORANGE WAP	641	14	orange.ug	default,supl									10.201.20.4	9201								
UG	AOSP	Warid Telecom Internet UG	641	22	web.waridtel.co.ug	default,ia									10.5.27.80	8080	1757							
UG	LineageOS	Waridtel UG	641	22	web.waridtel.co.ug	default,supl																		
UG	AOSP	Lycamobile	641	26	data.lycamobile.ug	default,ia,supl					1							spn	Lycamobile					
US	LineageOS	Verizon CBS	310	00	VZWAPP	cbs,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon FOTA	310	00	VZWADMIN	fota	IPV4V6	IPV4V6																
US	LineageOS	Verizon IMS	310	00	VZWIMS	ims	IPV4V6	IPV4V6																
US	LineageOS	Verizon Internet	310	00	VZWINTERNET	default,dun,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	AOSP	Bluewire	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://mms.blueunlimited.com						spn	bluewire	false			7	
US	AOSP	Bluewire	310	000	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mms.blueunlimited.com						spn	bluewire				14	
US	AOSP	Bluewire FOTA	310	000	VZWADMIN	fota	IPV4V6	IPV4V6										spn	bluewire				14	
US	AOSP	Bluewire IMS	310	000	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	bluewire				14	
US	AOSP	Commnet	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://mmsc.cccomm.csky.us						spn	commnet	false			7	
US	AOSP	distribution	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://mms.dst.com/mms/						spn	distribution	false			7	
US	AOSP	Distribution	310	000	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mms.dst.com/mms/						spn	distribution				14	
US	AOSP	Distribution FOTA	310	000	VZWADMIN	fota	IPV4V6	IPV4V6										spn	distribution				14	
US	AOSP	Distribution IMS	310	000	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	distribution				14	
US	AOSP	flatwire	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://mmsc.cleartalk.csky.us/						spn	flatwire	false			7	
US	AOSP	Flatwire	310	000	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mmsc.cleartalk.csky.us/						spn	flatwire				14	
US	AOSP	Flatwire FOTA	310	000	VZWADMIN	fota	IPV4V6	IPV4V6										spn	flatwire				14	
US	AOSP	Flatwire IMS	310	000	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	flatwire				14	
US	AOSP	mobilenation	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://mms.mymn3g.net	mms.mymn3g.net	8081				spn	mobilenation	false			7	
US	AOSP	Mobilenation	310	000	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mms.mymn3g.net	mms.mymn3g.net	8081				spn	mobilenation				14	
US	AOSP	Mobilenation FOTA	310	000	VZWADMIN	fota	IPV4V6	IPV4V6										spn	mobilenation				14	
US	AOSP	Mobilenation IMS	310	000	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	mobilenation				14	
US	AOSP	mobipcs	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://mms.mobipcs.com						spn	mobipcs	false			7	
US	AOSP	Mobipcs	310	000	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mms.mobipcs.com						spn	mobipcs				14	
US	AOSP	Mobipcs FOTA	310	000	VZWADMIN	fota	IPV4V6	IPV4V6										spn	mobipcs				14	
US	AOSP	Mobipcs IMS	310	000	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	mobipcs				14	
US	AOSP	mohave	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://mms.mohavewireless.com						spn	mohave	false			7	
US	AOSP	Mohave	310	000	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mms.mohavewireless.com						spn	mohave				14	
US	AOSP	Mohave FOTA	310	000	VZWADMIN	fota	IPV4V6	IPV4V6										spn	mohave				14	
US	AOSP	Mohave IMS	310	000	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	mohave				14	
US	AOSP	peopleswire	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://172.16.16.130/mms/						spn	peopleswire	false			7	
US	AOSP	Peopleswire	310	000	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://172.16.16.130/mms/						spn	Peopleswire				14	
US	AOSP	peopleswire FOTA	310	000	VZWADMIN	fota	IPV4V6	IPV4V6										spn	peopleswire				14	
US	AOSP	Peopleswire IMS	310	000	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	Peopleswire				14	
US	AOSP	revol	310	000	CdmaNai	mms	IPV4V6	IPV4V6				http://mms.revol.us/revol/mms.php						spn	revol	false			7	
US	AOSP	Revol	310	000	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mms.revol.us/revol/mms.php						spn	revol				14	
US	AOSP	Revol FOTA	310	000	VZWADMIN	fota	IPV4V6	IPV4V6										spn	revol				14	
US	AOSP	Revol IMS	310	000	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	revol				14	
US	LineageOS	Verizon CBS	310	002	VZWAPP	cbs,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon FOTA	310	002	VZWADMIN	fota	IPV4V6	IPV4V6																
US	LineageOS	Verizon IMS	310	002	VZWIMS	ims	IPV4V6	IPV4V6																
US	LineageOS	Verizon Internet	310	002	VZWINTERNET	default,dun,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon CBS	310	003	VZWAPP	cbs,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon FOTA	310	003	VZWADMIN	fota	IPV4V6	IPV4V6																
US	LineageOS	Verizon IMS	310	003	VZWIMS	ims	IPV4V6	IPV4V6																
US	LineageOS	Verizon Internet	310	003	VZWINTERNET	default,dun,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	AOSP	Verizon	310	004	internet	default,ia,mms,supl,fota,cbs	IPV4V6				3	http://mms.vtext.com/servlets/mms											4|5|6|7|12	
US	AOSP	Verizon	310	004	internet	default,ia,mms,supl,fota,cbs,dun	IPV4V6				3	http://mms.vtext.com/servlets/mms											4|5|6|7|12	
US	LineageOS	Verizon	310	004	internet	default,supl,mms			*	*		http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon CBS	310	004	VZWAPP	cbs,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon FOTA	310	004	VZWADMIN	fota	IPV4V6	IPV4V6																
US	LineageOS	Verizon IMS	310	004	VZWIMS	ims	IPV4V6	IPV4V6																13|14
US	LineageOS	Verizon Internet	310	004	VZWINTERNET	default,dun,supl,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	AOSP	Verizon Internet	310	004	VZWINTERNET	default,ia,dun	IPV4V6	IPV4V6															13|14	
US	LineageOS	Verizon CBS	310	005	VZWAPP	cbs,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon FOTA	310	005	VZWADMIN	fota	IPV4V6	IPV4V6																
US	LineageOS	Verizon IMS	310	005	VZWIMS	ims	IPV4V6	IPV4V6																
US	LineageOS	Verizon Internet	310	005	VZWINTERNET	default,dun,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon CBS	310	006	VZWAPP	cbs,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon FOTA	310	006	VZWADMIN	fota	IPV4V6	IPV4V6																
US	LineageOS	Verizon IMS	310	006	VZWIMS	ims	IPV4V6	IPV4V6																
US	LineageOS	Verizon Internet	310	006	VZWINTERNET	default,dun,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon CBS	310	012	VZWAPP	cbs,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	LineageOS	Verizon FOTA	310	012	VZWADMIN	fota	IPV4V6	IPV4V6																
US	LineageOS	Verizon IMS	310	012	VZWIMS	ims	IPV4V6	IPV4V6																
US	LineageOS	Verizon Internet	310	012	VZWINTERNET	default,dun,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms												
US	AOSP	Union Wireless Data	310	020	smart.com	default,ia,hipri,dun,supl	IPV4V6	IPV4V6									1781							
US	AOSP	Union Wireless MMS	310	020	union.mms.com	mms	IPV4V6	IPV4V6				http://mms.unionwireless.com					1781							
US	LineageOS	UNIONINTERNET	310	020	SMART.COM	default,supl					0													
US	LineageOS	UNIONMMS	310	020	union.mms.com	mms					0	http://mms.unionwireless.com												
US	LineageOS	Cellular South	310	023	internet	mms					3	http://pix.cellularsouth.com/servlets/mms												
US	LineageOS	metropcs	310	027	wap.metropcs.net	default,supl,mms			MDN@mymetropcs.com	metropcs		http://mms.metropcs.net/mmsc		3128										
US	AOSP	ALU Test-SIM CBS	310	028	VZWAPP	cbs,mms	IPV4V6	IPV4V6				http://mms.vtext.com/servlets/mms					2253							
US	AOSP	ALU Test-SIM FOTA	310	028	VZWADMIN	fota	IPV4V6	IPV4V6									2253							
US	AOSP	ALU Test-SIM IMS	310	028	VZWIMS	ims,ia	IPV4V6	IPV4V6									2253							
US	AOSP	ALU Test-SIM Internet	310	028	VZWINTERNET	default,ia,dun	IPV4V6	IPV4V6									2253							
US	LineageOS	Internet	310	030	private.centennialwireless.com	default,supl			privuser	priv														
US	LineageOS	myBlue Pix	310	030	mmswap.centennialwireless.com	mms						http://mms.myblue.com/servlets/mms	63.99.231.135	8080										
US	LineageOS	Truphone	310	030	truphone.com	default,dun																		
US	AOSP	Itewire	310	032	VZWINTERNET	default,ia,dun,supl	IPV4V6	IPV4V6										spn	itewire				14	
US	AOSP	Itewire FOTA	310	032	VZWADMIN	fota	IPV4V6	IPV4V6										spn	itewire				14	
US	AOSP	Itewire IMS	310	032	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	itewire				14	
US	AOSP	etex	310	035	CdmaNai	mms	IPV4V6	IPV4V6				http://mmsi.etex.mobi					2254	spn	etex	false			7	
US	AOSP	Etex	310	035	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mmsi.etex.mobi					2254	spn	etex				14	
US	AOSP	Etex FOTA	310	035	VZWADMIN	fota	IPV4V6	IPV4V6									2254	spn	etex				14	
US	AOSP	Etex IMS	310	035	VZWIMS	ims,ia	IPV4V6	IPV4V6									2254	spn	etex				14	
US	AOSP	mta	310	040	CdmaNai	mms	IPV4V6	IPV4V6				http://mmsc.mta.dataonair.net/	209.4.229.85	6672			1784			false			7	
US	AOSP	Mta	310	040	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mmsc.mta.dataonair.net/	209.4.229.85	6672			1784						14	
US	AOSP	Mta FOTA	310	040	VZWADMIN	fota	IPV4V6	IPV4V6									1784						14	
US	AOSP	Mta IMS	310	040	VZWIMS	ims,ia	IPV4V6	IPV4V6									1784						14	
US	AOSP	alaskacomm	310	050	CdmaNai	mms	IPV4V6	IPV4V6				http://mmsc1.acsalaska.net/servlets/mms						spn	alaskacomm	false			7	
US	AOSP	Alaskacomm	310	050	VZWINTERNET		IPV4V6	IPV4V6				http://mmsc1.acsalaska.net/servlets/mms						spn	alaskacomm				13	
US	AOSP	Alaskacomm	310	050	VZWINTERNET	default,ia,mms,dun,supl	IPV4V6	IPV4V6				http://mmsc1.acsalaska.net/servlets/mms						spn	alaskacomm				14	
US	AOSP	Alaskacomm FOTA	310	050	VZWADMIN	fota	IPV4V6	IPV4V6										spn	alaskacomm				14	
US	AOSP	Alaskacomm IMS	310	050	VZWIMS	ims,ia	IPV4V6	IPV4V6										spn	alaskacomm				14	
US	AOSP	U.S.Cellular	310	066	internet				*	*		http://mmsc1.uscc.net/mmsc/MMS												
US	AOSP	Corr Wap	310	080	corrgprs	default,ia									74.112.57.172	9201	1168							
US	AOSP	CorrMMS	310	080	corrmms	mms						http://mms.iot1.com/corr/mms.php	66.255.55.23	80			1168							
US	LineageOS	CorrMMS	310	080	corrmms	mms						http://mms.iot1.com/corr/mms.php	66.255.55.23	80										
US	LineageOS	Edge MMS Prepay	310	090	ppmms	mms						http://mms.edgemobile.net/mmsc	12.108.12.13	3128										
US	LineageOS	Internet	310	090	isp	default,supl																		
US	LineageOS	LTE ADMIN	310	090	Apnota.4g.mycricket.com	fota	IP	IP			0	http://mms.mycricket.com/servlets/mms												
US	LineageOS	LTE DNSADMIN	310	090	apndnsota.4g.mycricket.com	fota	IP	IP			0	http://mms.mycricket.com/servlets/mms												
US	LineageOS	LTE INTERNET	310	090	4g.mycricket.com	default,dun,mms	IP	IP			0	http://mms.mycricket.com/servlets/mms												
US	LineageOS	MMS	310	090	mms	mms						http://mms.edgemobile.net/mmsc	12.108.12.13	3128										
US	LineageOS	PLAT-OTA-MMS	310	100	plateaumms	mms				mmsc		http://208.254.124.11:8514	208.254.124.11	8080										
US	AOSP	PLATMMS	310	100	mms.plateau	mms						http://mms	172.23.253.206	8080			1170							
US	AOSP	PLATWEB	310	100	isp.plateau	default,ia,supl											1170							
US	LineageOS	PLATWEB	310	100	plateauweb	default,supl																		
US	LineageOS	Credo Mobile	310	120	n.w1.ispsn	mms	IPV4V6	IPV4V6				http://mms.plspictures.com	68.28.31.7	80										
US	LineageOS	FreedomPop EHRPD	310	120	n.f6.ispsn	supl,mms						http://mms.sprintpcs.com	68.28.31.7	80										
US	AOSP	OTA	310	120	otasn	fota,ia	IPV4V6		null	null							1788							
US	LineageOS	Ringplus	310	120	n.r5.ispsn	supl,mms	IPV4V6	IPV4V6				http://mms.plspictures.com	68.28.31.7	80										
US	AOSP	SPCS Global	310	120	cinet.spcs	default,ia,supl,mms,dun						http://mms.sprintpcs.com	68.28.31.7	80			1788						1|2|3|8|9|10|15	
US	LineageOS	SPCS Global	310	120	cinet.spcs	default,supl,mms,dun						http://mms.sprintpcs.com	68.28.31.7	80										1|2|3|9|10|11|15|16
US	AOSP	Sprint	310	120	sprint	default,ia,supl,mms,ims,cbs						http://mms.sprintpcs.com	68.28.31.7	80			1788						4|5|6|7|12	
US	AOSP	Sprint	310	120	sprint	default,ia,supl,mms,ims,cbs,dun						http://mms.sprintpcs.com	68.28.31.7	80			1788						4|5|6|7|12	
US	LineageOS	Sprint	310	120	sprint	default,supl,mms,ims,cbs						http://mms.sprintpcs.com	68.28.31.7	80										4|5|6|7|8|12
US	LineageOS	Sprint	310	120	sprint	default,supl,mms,ims,cbs,dun						http://mms.sprintpcs.com	68.28.31.7	80										4|5|6|7|8|12
US	LineageOS	Sprint EHRPD internet	310	120	n.ispsn	default,mms,supl,hipri	IPV4V6	IPV4V6				http://mms.sprintpcs.com	68.28.31.7	80										
US	LineageOS	Sprint EHRPD ota	310	120	otasn	fota	IPV4V6	IPV4V6																
US	LineageOS	Sprint internet	310	120	n.ispsn	mms,supl,hipri	IPV4V6	IPV4V6				http://mms.sprintpcs.com	68.28.31.7	80										
US	LineageOS	Sprint LTE internet	310	120	n.ispsn	default,mms,supl,hipri,dun	IPV4V6	IPV4V6				http://mms.sprintpcs.com	68.28.31.7	80										
US	LineageOS	Sprint MMS	310	120	Sprint	mms			Sprint	*	3	http://oap7.sprintpcs.com	68.28.31.7	80										
US	LineageOS	Ting	310	120	n.t8.ispsn	default,supl,mms	IPV4V6	IPV4V6				http://mms.plspictures.com	68.28.31.7	80										
US	LineageOS	USCC	310	120	internet	mms					3	http://mmsc1.uscc.net/mmsc/MMS		80		80								
US	LineageOS	Virgin Mobile	310	120	n.vmu.ispsn	supl,mms,fota,dun			Sprint	*		http://mmsc.vmobl.com:8088/mms?	68.28.31.7	80										
US	AOSP	Carolina West Internet	310	130	home.cww.com	default,ia,supl,mms,ims,cbs						http://mms.cwwmms.com/cww/mms.php					1789						4|5|6|7|12	
US	AOSP	Carolina West Tethering	310	130	tethering.cww.com	dun											1789					false	4|5|6|7|12	
US	LineageOS	My Multi Media	310	130	mms.c1.ama	mms			cell1mms	cell1		http://mms.iot1.com/amarillo/mms.php												
US	LineageOS	Cricket AIO	310	150	ndo	default,mms,fota,hipri,supl						http://mmsc.aiowireless.net	proxy.aiowireless.net	80										
US	LineageOS	Cricket	310	16	wap.mycricket.com	*			@mycricket.com	cricket	2	http://mms.mycricket.com/servlets/mms			wap.mycricket.com	8080								
US	AOSP	MetroPCS 160	310	160	fast.metropcs.com	default,ia,supl,mms	IPV6	IP				http://metropcs.mmsmvno.com/mms/wapenc					1949	gid	6D					
US	LineageOS	ATT Broadband	310	170	Broadband	default,supl																		
US	LineageOS	ATT WAP	310	170	wap.cingular	default,mms						http://mmsc.cingular.com	wireless.cingular.com	80	wireless.cingular.com	80								
US	LineageOS	Cingular MMS	310	170	wap.cingular	mms			WAP@CINGULARGPRS.COM	CINGULAR1		http://mmsc.cingular.com	66.209.11.32	8080										
US	LineageOS	DataConnect	310	170	isp.cingular	default,supl																		
US	LineageOS	FreedomPop	310	170	fp.com.attz																			
US	LineageOS	ATT Broadband	310	180	Broadband	default,supl																		
US	LineageOS	ATT WAP	310	180	wap.cingular	default,mms						http://mmsc.cingular.com	wireless.cingular.com	80	wireless.cingular.com	80								
US	LineageOS	WCW Internet	310	180	internet.wcc.net	default,supl			3257630000	mmsc	0													
US	AOSP	WCW-INTERNET	310	180	internet.wcc.net	default,ia			13257630000	mmsc							1792							
US	AOSP	WCW-MMS	310	180	mms.wcc.net	mms			13257630000	mmsc	3	http://mms.wcc.net	209.55.70.246	80			1792							
US	LineageOS	WCW-MMS	310	180	mms.wcc.net	mms			13257630000	mmsc	3	http://mms.wcc.net	209.55.70.246	80	209.55.70.246	80								
US	LineageOS	WCW-MMS only	310	180	mms.wcc.net	default,mms			3257630000	mmsc	3	http://mms.wcc.net	209.55.70.246	80	209.55.70.244	80								
US	AOSP	MetroPCS 200	310	200	fast.metropcs.com	default,ia,supl,mms	IPV6	IP				http://metropcs.mmsmvno.com/mms/wapenc					1949	gid	6D					
US	AOSP	MetroPCS 210	310	210	fast.metropcs.com	default,ia,supl,mms	IPV6	IP				http://metropcs.mmsmvno.com/mms/wapenc					1949	gid	6D					
US	AOSP	MetroPCS 220	310	220	fast.metropcs.com	default,ia,supl,mms	IPV6	IP				http://metropcs.mmsmvno.com/mms/wapenc					1949	gid	6D					
US	AOSP	MetroPCS 230	310	230	fast.metropcs.com	default,ia,supl,mms	IPV6	IP				http://metropcs.mmsmvno.com/mms/wapenc					1949	gid	6D					
US	AOSP	Consumer Cellular	310	240	wholesale	default,ia,mms,supl,hipri						http://wholesale.mmsmvno.com/mms/wapenc					2023	gid	2AC9					
US	AOSP	Google Fi - Tm	310	240	h2g2	default,supl,mms,fota,cbs,ia	IPV6	IP	none	none		http://mmsc1.g-mms.com/mms/wapenc					1989	gid	4276		false	false		
US	AOSP	Google Fi - Tm	310	240	ims	ims	IPV6	IP									1989	gid	4276		false	false	13|20	
US	AOSP	iWireless	310	240	iwireless	default,ia,mms,supl						http://wholesale.mmsmvno.com/mms/wapenc						gid	6957					
US	AOSP	MetroPCS 240	310	240	fast.metropcs.com	default,ia,supl,mms	IPV6	IP				http://metropcs.mmsmvno.com/mms/wapenc					1949	gid	6D					
US	LineageOS	Mint	310	240	Wholesale	default,supl,mms,ia	IPV4V6	IPV4V6				http://wholesale.mmsmvno.com/mms/wapenc		8080				gid	756D					
US	LineageOS	Project Fi - T	310	240	h2g2		IPV4V6	IPV4V6	none	none		http://mmsc1.g-mms.com/mms/wapenc						gid	4276					
US	LineageOS	Project Fi - T	310	240	h2g2	ia	IPV4V6	IPV4V6										gid	4276					
US	AOSP	Qlink	310	240	qlink	default,ia,mms,supl						http://wholesale.mmsmvno.com/mms/wapenc						gid	514C					
US	AOSP	Tello	310	240	tello	default,ia,mms,supl						http://wholesale.mmsmvno.com/mms/wapenc						gid	6941					
US	LineageOS	tello	310	240	tello	default,supl,mms	IPV4V6	IPV4V6				http://wholesale.mmsmvno.com/mms/wapenc					2578	gid	6941					
US	LineageOS	Ting Data	310	240	wireless.dish.com	default,fota,mms,supl,hipri,dun	IPV4V6	IPV4V6				http://wholesale.mmsmvno.com/mms/wapenc					2523	gid	6430					
US	LineageOS	US Mobile	310	240	pwg	default,supl,mms	IPV4V6	IP				http://pwg.mmsmvno.com/mms/wapenc						gid	6901					
US	AOSP	MetroPCS 250	310	250	fast.metropcs.com	default,ia,supl,mms	IPV6	IP				http://metropcs.mmsmvno.com/mms/wapenc					1949	gid	6D					
US	AOSP	Consumer Cellular	310	260	wholesale	default,ia,mms,supl,hipri						http://wholesale.mmsmvno.com/mms/wapenc					2023	gid	2AC9					
US	LineageOS	Consumer Cellular	310	260	wholesale	default,mms,supl,hipri						http://wholesale.mmsmvno.com/mms/wapenc		80			10023	gid	2AC9					
US	LineageOS	Family Mobile	310	260	web.omwtoday.com	default,mms,supl						http://wirelessfour.mmsmvno.com/mms/wapenc					2063	gid	4D4B					
US	AOSP	Google Fi - Tm	310	260	h2g2	default,supl,mms,fota,cbs,ia	IPV6	IP	none	none		http://mmsc1.g-mms.com/mms/wapenc					1989	imsi	31026097		false	false		
US	AOSP	Google Fi - Tm	310	260	ims	ims	IPV6	IP									1989	imsi	31026097		false	false	13|20	
US	LineageOS	GoSmart	310	260	multibrand	default,mms,supl						http://gsmt.mmsmvno.com/mms/wapenc					2064	gid	4753					
US	AOSP	iWireless	310	260	iwireless	default,ia,mms,supl						http://wholesale.mmsmvno.com/mms/wapenc						gid	6957					
